Use GPU: 0 for training
=> creating model 'resnet50'
=> loading checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar'
=> loaded checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar' (epoch 15)
Use GPU: 2 for training
=> creating model 'resnet50'
=> loading checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar'
=> loaded checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar' (epoch 15)
Use GPU: 3 for training
=> creating model 'resnet50'
=> loading checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar'
=> loaded checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar' (epoch 15)
Use GPU: 1 for training
=> creating model 'resnet50'
=> loading checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar'
=> loaded checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar' (epoch 15)
Epoch: [15][ 930/5005]	Time  1.805 ( 2.069)	Data  0.000 ( 1.579)	Loss 1.9704e+00 (2.5397e+00)	Acc@1  50.00 ( 44.31)	Acc@5  81.25 ( 69.48)
Epoch: [15][ 940/5005]	Time  1.828 ( 2.067)	Data  0.000 ( 1.564)	Loss 2.6784e+00 (2.5390e+00)	Acc@1  39.06 ( 44.30)	Acc@5  68.75 ( 69.49)
Epoch: [15][ 950/5005]	Time  1.843 ( 2.066)	Data  0.000 ( 1.550)	Loss 2.1982e+00 (2.5369e+00)	Acc@1  45.31 ( 44.34)	Acc@5  75.00 ( 69.53)
Epoch: [15][ 960/5005]	Time  1.907 ( 2.064)	Data  0.000 ( 1.535)	Loss 2.6695e+00 (2.5364e+00)	Acc@1  45.31 ( 44.34)	Acc@5  70.31 ( 69.54)
Epoch: [15][ 970/5005]	Time  1.780 ( 2.062)	Data  0.000 ( 1.521)	Loss 1.7525e+00 (2.5354e+00)	Acc@1  62.50 ( 44.39)	Acc@5  79.69 ( 69.55)
Epoch: [15][ 980/5005]	Time  1.791 ( 2.059)	Data  0.119 ( 1.509)	Loss 2.2741e+00 (2.5348e+00)	Acc@1  42.19 ( 44.39)	Acc@5  75.00 ( 69.56)
Epoch: [15][ 990/5005]	Time  1.928 ( 2.057)	Data  0.013 ( 1.495)	Loss 2.0950e+00 (2.5361e+00)	Acc@1  45.31 ( 44.37)	Acc@5  81.25 ( 69.54)
Epoch: [15][1000/5005]	Time  1.892 ( 2.055)	Data  0.000 ( 1.482)	Loss 2.8951e+00 (2.5365e+00)	Acc@1  29.69 ( 44.35)	Acc@5  67.19 ( 69.52)
Epoch: [15][1010/5005]	Time  1.756 ( 2.052)	Data  0.000 ( 1.469)	Loss 2.8819e+00 (2.5379e+00)	Acc@1  34.38 ( 44.30)	Acc@5  70.31 ( 69.49)
Epoch: [15][1020/5005]	Time  1.713 ( 2.050)	Data  0.000 ( 1.456)	Loss 2.3320e+00 (2.5374e+00)	Acc@1  48.44 ( 44.32)	Acc@5  73.44 ( 69.50)
Epoch: [15][1030/5005]	Time  1.795 ( 2.048)	Data  0.000 ( 1.444)	Loss 2.3716e+00 (2.5373e+00)	Acc@1  46.88 ( 44.31)	Acc@5  68.75 ( 69.50)
